mois_mutation;code_departement;nom_commune;valeur_fonciere;croissance
01/05/2019;77;77Chaintreaux;460500;2.542307692
01/05/2019;77;77Chalautre-la-Grande;418366.8;-0.1284025
01/05/2019;77;77Chalifert;3396940;2.712502732
01/05/2019;77;77Chalmaison;185000;0.947368421
01/05/2019;77;77Chamigny;928000;1.394220846
01/05/2019;77;77Champagne-sur-Seine;1321230;1.420278439
01/05/2019;77;77Champdeuil;460000;0.538461538
01/05/2019;77;77Champeaux;255000;1.318181818
01/05/2019;77;77Champs-sur-Marne;4696428;-0.264701038
01/05/2019;77;77Changis-sur-Marne;440000;-0.540997288
01/05/2019;77;77Chanteloup-en-Brie;2202000;0.032978374
01/05/2019;77;77Charny;774000;0.84725537
01/05/2019;77;77Chartrettes;2036300;0.846146872
01/05/2019;77;77Chauconin-Neufmontiers;474000;-0.551984877
01/05/2019;77;77Chauffry;454000;3.656410256
01/05/2019;77;77Chaumes-en-Brie;1248000;0.338337802
01/05/2019;77;77Chelles;15501281;-0.08673132
01/05/2019;77;77Chenoise-Cucharmoy;95000;-0.901996183
01/05/2019;77;77Chenou;185000;0.764930357
01/05/2019;77;77Chessy;2840000;-0.260031266
01/05/2019;77;77Chevry-Cossigny;206500;-0.858026813
01/05/2019;77;77Chevry-en-Sereine;115000;-0.603448276
01/05/2019;77;77Choisy-en-Brie;320000;0.608040201
01/05/2019;77;77ChÃ¢teau-Landon;747000;0.975667813
01/05/2019;77;77ChÃ¢teaubleau;181000;-0.643384888
01/05/2019;77;77ChÃ¢tenay-sur-Seine;650000;1.6
01/05/2019;77;77Claye-Souilly;7130700;0.44482264
01/05/2019;77;77CollÃ©gien;173950;-0.724639356
01/05/2019;77;77Combs-la-Ville;4223960;-0.201219664
01/05/2019;77;77CondÃ©-Sainte-Libiaire;1505775;0.392946346
01/05/2019;77;77Congis-sur-ThÃ©rouanne;185000;-0.856700232
01/05/2019;77;77Coubert;1113300;0.126650812
01/05/2019;77;77Couilly-Pont-aux-Dames;1057900;-0.453451126
01/05/2019;77;77Coulombs-en-Valois;115000;-0.557692308
01/05/2019;77;77Coulommiers;6447000;0.658255783
01/05/2019;77;77Coupvray;1846900;0.050509072
01/05/2019;77;77Courquetaine;458000;-0.453460621
01/05/2019;77;77Courtry;904100;-0.464760382
01/05/2019;77;77Coutevroult;787800;0.754565702
01/05/2019;77;77Croissy-Beaubourg;579000;-0.473636364
01/05/2019;77;77Crouy-sur-Ourcq;188000;0.446153846
01/05/2019;77;77CrÃ©cy-la-Chapelle;2162000;-0.275299165
01/05/2019;77;77CrÃ©gy-lÃ¨s-Meaux;325090;-0.563344527
01/05/2019;77;77CÃ©ly;857660;0.429433333
01/05/2019;77;77Dagny;366000;0.355555556
01/05/2019;77;77Dammarie-les-Lys;1729790;0.474923261
01/05/2019;77;77Dammartin-en-GoÃ«le;2225000;-0.316584273
01/05/2019;77;77Dammartin-sur-Tigeaux;788000;0.308546235
01/05/2019;77;77Dampmart;747500;-0.284688995
01/05/2019;77;77Donnemarie-Dontilly;178000;-0.789613278
01/05/2019;77;77Dormelles;430200;1.095470044
01/05/2019;77;77Doue;216000;-0.759336689
01/05/2019;77;77Esbly;2401400;-0.346708924
01/05/2019;77;77Esmans;1360000;5.903553299
01/05/2019;77;77Faremoutiers;603000;0.774834437
01/05/2019;77;77FerriÃ¨res-en-Brie;543370;-0.505127505
01/05/2019;77;77Flagy;143000;-0.338024257
01/05/2019;77;77Fleury-en-BiÃ¨re;255000;-0.089285714
01/05/2019;77;77Fontainebleau;8771300;-0.028659705
01/05/2019;77;77Fontenailles;455400;0.946153846
01/05/2019;77;77Fontenay-TrÃ©signy;553000;-0.468524748
01/05/2019;77;77Forfry;468000;3
01/05/2019;77;77Forges;462000;2.553846154
01/05/2019;77;77Fresnes-sur-Marne;1550000;4.740740741
01/05/2019;77;77Fromont;80000;-0.576719577
01/05/2019;77;77Fublaines;709000;9.907692308
01/05/2019;77;77FÃ©ricy;370000;-0.143518519
01/05/2019;77;77Gastins;187000;0.780952381
01/05/2019;77;77Germigny-l'Ã‰vÃªque;740000;-0.465703971
01/05/2019;77;77Gesvres-le-Chapitre;570000;1.590909091
01/05/2019;77;77Giremoutiers;120000;-0.762187872
01/05/2019;77;77Gouaix;198000;2.046153846
01/05/2019;77;77Gouvernes;1010000;0.245376079
01/05/2019;77;77Gretz-Armainvilliers;2461966;-0.684039271
01/05/2019;77;77Grez-sur-Loing;185000;-0.032274939
01/05/2019;77;77Guermantes;280000;-0.786585366
01/05/2019;77;77Guignes;2501838;3.82049711
01/05/2019;77;77Gurcy-le-ChÃ¢tel;313200;0.909756098
01/05/2019;77;77GuÃ©rard;1203250;-0.31579097
01/05/2019;77;77HÃ©ricy;1306400;-0.468973095
01/05/2019;77;77Isles-lÃ¨s-Villenoy;927400;0.055783242
01/05/2019;77;77Iverny;916000;2.642147117
01/05/2019;77;77Jablines;698000;1.7265625
01/05/2019;77;77Jouarre;3003000;0.897030954
01/05/2019;77;77Jouy-le-ChÃ¢tel;392000;0.661016949
01/05/2019;77;77Jouy-sur-Morin;1002000;0.012121212
01/05/2019;77;77Juilly;552000;-0.029876977
01/05/2019;77;77Jutigny;423000;0.400662252
01/05/2019;77;77La Celle-sur-Morin;862000;0.302114804
01/05/2019;77;77La Chapelle-Rablais;475000;1.219626168
01/05/2019;77;77La Chapelle-la-Reine;205000;-0.539325843
01/05/2019;77;77La Croix-en-Brie;137500;-0.522569444
01/05/2019;77;77La FertÃ©-Gaucher;1127842;0.090413555
01/05/2019;77;77La FertÃ©-sous-Jouarre;6804000;2.982207655
01/05/2019;77;77La Grande-Paroisse;228000;-0.670995671
01/05/2019;77;77La Rochette;1214700;-0.19665355
01/05/2019;77;77La TrÃ©toire;170000;0.00591716
01/05/2019;77;77Lagny-sur-Marne;12194740;0.755335932
01/05/2019;77;77Larchant;1041053.4;3.1642136
01/05/2019;77;77Le ChÃ¢telet-en-Brie;183000;-0.954146647
01/05/2019;77;77Le MÃ©e-sur-Seine;2811024;-0.121103871
01/05/2019;77;77Le Pin;504000;0.177570093
01/05/2019;77;77Le Plessis-Feu-Aussoux;610000;0.605263158
01/05/2019;77;77Le Plessis-Placy;230000;0.161616162
01/05/2019;77;77Les Chapelles-Bourbon;975700;0.235063291
01/05/2019;77;77Lescherolles;800000;-0.430604982
01/05/2019;77;77Lesches;373480;0.098470588
01/05/2019;77;77Lieusaint;2861470;-0.458694296
01/05/2019;77;77Limoges-Fourches;1341084;4.429489879
01/05/2019;77;77Liverdy-en-Brie;1448000;5.033333333
01/05/2019;77;77Livry-sur-Seine;10000;-0.990825688
01/05/2019;77;77Lizy-sur-Ourcq;745000;1.80075188
01/05/2019;77;77Lognes;1886769.5;-0.486827787
01/05/2019;77;77Longperrier;240000;-0.480519481
01/05/2019;77;77Longueville;276000;-0.226890756
01/05/2019;77;77Lorrez-le-Bocage-PrÃ©aux;146000;-0.875405359
01/05/2019;77;77Louan-Villegruis-Fontaine;119000;-0.616129032
01/05/2019;77;77Lumigny-Nesles-Ormeaux;448000;1.488888889
01/05/2019;77;77LÃ©signy;3459000;-0.452286888
01/05/2019;77;77Machault;230300;-0.0479537
01/05/2019;77;77Magny-le-Hongre;8249149;1.948188375
01/05/2019;77;77Maincy;1221100;4.814761905
01/05/2019;77;77Maison-Rouge;355000;0.69047619
01/05/2019;77;77Maisoncelles-en-Brie;400000;0.481481481
01/05/2019;77;77MarchÃ©moret;419000;-0.208836858
01/05/2019;77;77Marcilly;446850;2.146830986
01/05/2019;77;77Mareuil-lÃ¨s-Meaux;1785000;0.75
01/05/2019;77;77Marles-en-Brie;545000;0.293768546
01/05/2019;77;77Marolles-sur-Seine;557000;1.947089947
01/05/2019;77;77Mary-sur-Marne;43000;-0.917466411
01/05/2019;77;77Mauperthuis;896500;4.433333333
01/05/2019;77;77Mauregard;2540000;18.31558935
01/05/2019;77;77Meaux;27825727;1.449174464
01/05/2019;77;77Melun;10011135.6;-0.269414238
01/05/2019;77;77Messy;798000;-0.351746548
01/05/2019;77;77Mitry-Mory;4484850;-0.031140635
01/05/2019;77;77Moisenay;594900;-0.138450398
01/05/2019;77;77Moissy-Cramayel;5751049;-0.228359913
01/05/2019;77;77Mons-en-Montois;422000;0.534545455
01/05/2019;77;77Montereau-Fault-Yonne;6267999;0.282848752
01/05/2019;77;77MontgÃ©-en-GoÃ«le;1005000;-0.024271845
01/05/2019;77;77Monthyon;320000;-0.388145315
01/05/2019;77;77Montigny-Lencoup;326100;0.918235294
01/05/2019;77;77Montigny-sur-Loing;1342800;-0.021282799
01/05/2019;77;77Montry;1580000;0.62802679
01/05/2019;77;77MontÃ©vrain;10871129;0.708783303
01/05/2019;77;77Moret-Loing-et-Orvanne;4290550;0.777847299
01/05/2019;77;77Mormant;1009400;4.369148936
01/05/2019;77;77Mortcerf;394550;-0.459520548
01/05/2019;77;77Mouroux;3653000;3.027563396
01/05/2019;77;77Mousseaux-lÃ¨s-Bray;123000;0.921875
01/05/2019;77;77Moussy-le-Neuf;1034900;4.880113636
01/05/2019;77;77Moussy-le-Vieux;264020;-0.547135506
01/05/2019;77;77Mouy-sur-Seine;446000;0.39375
01/05/2019;77;77Nandy;2116000;0.660115643
01/05/2019;77;77Nangis;1681836.12;-0.190373985
01/05/2019;77;77Nanteau-sur-Lunain;830000;2.383611904
01/05/2019;77;77Nanteuil-lÃ¨s-Meaux;1951500;0.498387592
01/05/2019;77;77Nanteuil-sur-Marne;185000;-0.412698413
01/05/2019;77;77Nemours;2005417;-0.084911248
01/05/2019;77;77Noisiel;1489100;-0.501573169
01/05/2019;77;77Noisy-sur-Ã‰cole;1100000;0.038413757
01/05/2019;77;77Nonville;135000;-0.325
01/05/2019;77;77Noyen-sur-Seine;544000;1.775510204
01/05/2019;77;77Ocquerre;230000;0.949152542
01/05/2019;77;77Oissery;1553900;2.046862745
01/05/2019;77;77Ormesson;310000;-0.060606061
01/05/2019;77;77Othis;758270;-0.727096285
01/05/2019;77;77Ozoir-la-FerriÃ¨re;8492911;-0.190378646
01/05/2019;77;77Ozouer-le-Voulgis;229000;0.817460317
01/05/2019;77;77Paley;265000;-0.736318408
01/05/2019;77;77Paroy;391135;1.19738764
01/05/2019;77;77Penchard;442500;-0.297619048
01/05/2019;77;77Perthes;741000;1.189069424
01/05/2019;77;77Pierre-LevÃ©e;153000;-0.697029703
01/05/2019;77;77Poigny;370220;-0.198658009
01/05/2019;77;77Poligny;298400;-0.439097744
01/05/2019;77;77Pommeuse;372000;-0.597837838
01/05/2019;77;77Pomponne;2564420.92;0.214501975
01/05/2019;77;77Pontault-Combault;13456983.33;0.256890005
01/05/2019;77;77PontcarrÃ©;1870000;0.059187031
01/05/2019;77;77Presles-en-Brie;93000;-0.896666667
01/05/2019;77;77Pringy;1302690;0.713164124
01/05/2019;77;77Provins;3666210;-0.033783997
01/05/2019;77;77PÃ©cy;750000;0.512096774
01/05/2019;77;77Quiers;300000;2
01/05/2019;77;77Quincy-Voisins;1362100;-0.15229818
01/05/2019;77;77Rampillon;510000;0.7
01/05/2019;77;77Rebais;524990;-0.092497839
01/05/2019;77;77Recloses;355000;-0.460486322
01/05/2019;77;77Reuil-en-Brie;908000;12.25547445
01/05/2019;77;77Roissy-en-Brie;3941300;0.017017818
01/05/2019;77;77Rouvres;255000;-0.607692308
01/05/2019;77;77Rozay-en-Brie;1229000;-0.400487805
01/05/2019;77;77Rubelles;850000;-0.330255133
01/05/2019;77;77RÃ©au;720900;2.186298343
01/05/2019;77;77Saint-Augustin;1241920;-0.094150255
01/05/2019;77;77Saint-Fargeau-Ponthierry;3751700;-0.328964337
01/05/2019;77;77Saint-Germain-Laval;612000;0.423255814
01/05/2019;77;77Saint-Germain-sous-Doue;434000;-0.225
01/05/2019;77;77Saint-Germain-sur-Morin;1505000;-0.331705151
01/05/2019;77;77Saint-Jean-les-Deux-Jumeaux;168000;-0.82012848
01/05/2019;77;77Saint-Just-en-Brie;600000;3.285714286
01/05/2019;77;77Saint-MammÃ¨s;1167500;-0.715798442
01/05/2019;77;77Saint-Mard;3122500;0.841096698
01/05/2019;77;77Saint-Ouen-en-Brie;138000;-0.794029851
01/05/2019;77;77Saint-Pathus;2792829;0.396065484
01/05/2019;77;77Saint-Pierre-lÃ¨s-Nemours;1969290.75;1.166436469
01/05/2019;77;77Saint-Sauveur-lÃ¨s-Bray;110000;-0.371428571
01/05/2019;77;77Saint-SimÃ©on;707200;0.530735931
01/05/2019;77;77Saint-Soupplets;1235400;-0.918576366
01/05/2019;77;77Saint-Thibault-des-Vignes;4690410;3.813145203
01/05/2019;77;77Sainte-Colombe;262000;-0.458677686
01/05/2019;77;77Salins;229000;-0.275316456
01/05/2019;77;77Samois-sur-Seine;930500;-0.492683299
01/05/2019;77;77Samoreau;978000;0.237974684
01/05/2019;77;77Savigny-le-Temple;4179210;-0.357380755
01/05/2019;77;77SaÃ¢cy-sur-Marne;351000;7.357142857
01/05/2019;77;77Seine-Port;1483535;4.93414
01/05/2019;77;77Serris;3859921;-0.033886982
01/05/2019;77;77Servon;1102000;0.66969697
01/05/2019;77;77Signy-Signets;444000;-0.157814871
01/05/2019;77;77Sivry-Courtry;168000;-0.771428571
01/05/2019;77;77Soignolles-en-Brie;717995;-0.434649606
01/05/2019;77;77Solers;985800;1.097446809
01/05/2019;77;77Souppes-sur-Loing;1504300;1.047729592
01/05/2019;77;77Sourdun;415000;-0.137214137
01/05/2019;77;77Thieux;749000;1.723636364
01/05/2019;77;77Thomery;1203000;-0.399100899
01/05/2019;77;77Thorigny-sur-Marne;2819000;-0.332030884
01/05/2019;77;77Tigeaux;457000;-0.48536036
01/05/2019;77;77Torcy;5806400;0.804552405
01/05/2019;77;77Touquin;657033;-0.479783848
01/05/2019;77;77Tournan-en-Brie;1198700;-0.86083312
01/05/2019;77;77Tousson;155000;-0.412878788
01/05/2019;77;77Trilport;681000;-0.66918462
01/05/2019;77;77Vaires-sur-Marne;5564000;-0.249674261
01/05/2019;77;77Valence-en-Brie;157000;-0.076470588
01/05/2019;77;77Varennes-sur-Seine;2416000;2.845908946
01/05/2019;77;77Varreddes;1487000;1.136494253
01/05/2019;77;77Vaux-le-PÃ©nil;5307180;2.367678085
01/05/2019;77;77Vaux-sur-Lunain;318000;-0.411111111
01/05/2019;77;77Verdelot;83000;-0.808314088
01/05/2019;77;77Verneuil-l'Ã‰tang;873000;0.100189036
01/05/2019;77;77Vernou-la-Celle-sur-Seine;1472050;5.032991803
01/05/2019;77;77Vert-Saint-Denis;1624700;-0.292840044
01/05/2019;77;77Ville-Saint-Jacques;467000;4.188888889
01/05/2019;77;77VillemarÃ©chal;378100;-0.450675578
01/05/2019;77;77Villemer;82000;-0.2
01/05/2019;77;77Villeneuve-Saint-Denis;2847836;10.9156318
01/05/2019;77;77Villeneuve-le-Comte;1475000;0.84375
01/05/2019;77;77Villeneuve-sous-Dammartin;112000;-0.635179153
01/05/2019;77;77Villeneuve-sur-Bellot;186480;-0.615505155
01/05/2019;77;77Villenoy;1551450;-0.549741459
01/05/2019;77;77Villeparisis;8698819.43;0.012637266
01/05/2019;77;77VillevaudÃ©;245000;-0.838068775
01/05/2019;77;77Villiers-Saint-Georges;115000;1.613636364
01/05/2019;77;77Villiers-sous-Grez;150000;-0.628924127
01/05/2019;77;77Villiers-sur-Morin;1030437;0.873521818
01/05/2019;77;77Vimpelles;505000;-0.004729996
01/05/2019;77;77Voinsles;498000;-0.32244898
01/05/2019;77;77Voulangis;380000;-0.760252366
01/05/2019;77;77Voulx;280000;2799
01/05/2019;77;77Vulaines-sur-Seine;365000;0.339449541
01/05/2019;77;77YÃ¨bles;952000;-0.128205128
01/05/2019;77;77Ã‰chouboulains;580000;0.026548673
01/05/2019;77;77Ã‰greville;672700;0.08064257
01/05/2019;77;77Ã‰merainville;1913000;0.558071347
01/05/2019;77;77Ã‰vry-GrÃ©gy-sur-Yerre;846700;1.037790705
01/05/2019;78;78Ablis;252070;-0.620696401
01/05/2019;78;78AchÃ¨res;6711400;0.1075612
01/05/2019;78;78Adainville;794128.5;0.120021015
01/05/2019;78;78Aigremont;1884000;0.528352397
01/05/2019;78;78Andelu;1439200;0.998888889
01/05/2019;78;78AndrÃ©sy;8893116;1.073543258
01/05/2019;78;78Aubergenville;1764700;-0.186506528
01/05/2019;78;78Auffargis;503100;0.74445215
01/05/2019;78;78Auffreville-Brasseuil;1162000;3.944680851
01/05/2019;78;78Aulnay-sur-Mauldre;439000;-0.002272727
01/05/2019;78;78Autouillet;450000;0.128668172
01/05/2019;78;78Bailly;1058810;-0.41218043
01/05/2019;78;78Bazainville;141200;-0.937366927
01/05/2019;78;78Bazemont;1705000;0.763914753
01/05/2019;78;78Bazoches-sur-Guyonne;560000;-0.432566623
01/05/2019;78;78Bennecourt;1041000;1.551470588
01/05/2019;78;78Beynes;2664800;0.322448574
01/05/2019;78;78Blaru;600000;0.764705882
01/05/2019;78;78Bois-d'Arcy;6961902.62;0.275417888
01/05/2019;78;78BonniÃ¨res-sur-Seine;2059000;0.316496164
01/05/2019;78;78Bouafle;2382900;-0.340993943
01/05/2019;78;78Bougival;4603250;0.354279707
01/05/2019;78;78BourdonnÃ©;1096000;3.566666667
01/05/2019;78;78Breuil-Bois-Robert;710800;0.615454545
01/05/2019;78;78BrÃ©val;1150000;-0.387750756
01/05/2019;78;78Buc;2271350;1.119488639
01/05/2019;78;78Buchelay;230000;1.01754386
01/05/2019;78;78Bullion;1141600;0.126894033
01/05/2019;78;78BÃ©houst;1362000;-0.180860277
01/05/2019;78;78CarriÃ¨res-sous-Poissy;7678435;0.064704373
01/05/2019;78;78CarriÃ¨res-sur-Seine;7823440;1.272026718
01/05/2019;78;78Cernay-la-Ville;1200000;-0.339933993
01/05/2019;78;78Chambourcy;2546040;0.282833678
01/05/2019;78;78Chanteloup-les-Vignes;1090500;-0.74603803
01/05/2019;78;78Chapet;2169400;0.95971093
01/05/2019;78;78Chatou;14201855.9;-0.02398968
01/05/2019;78;78Chevreuse;3963400;0.59105598
01/05/2019;78;78ChÃ¢teaufort;756690;-0.236822995
01/05/2019;78;78CoigniÃ¨res;423000;-0.266134629
01/05/2019;78;78CondÃ©-sur-Vesgre;1356960;-0.383816184
01/05/2019;78;78Conflans-Sainte-Honorine;12102075.5;0.022823325
01/05/2019;78;78Cravent;980000;3.049586777
01/05/2019;78;78CrespiÃ¨res;1290000;-0.374090247
01/05/2019;78;78Croissy-sur-Seine;10622906;0.526427854
01/05/2019;78;78Dammartin-en-Serve;107700;-0.85199945
01/05/2019;78;78Dampierre-en-Yvelines;1446000;0.57173913
01/05/2019;78;78Ecquevilly;990600;-0.21648343
01/05/2019;78;78Feucherolles;3237600;0.765514233
01/05/2019;78;78Flexanville;1391100;0.314839319
01/05/2019;78;78Flins-Neuve-Ã‰glise;672380;-0.249575893
01/05/2019;78;78Flins-sur-Seine;1348000;0.795791347
01/05/2019;78;78Follainville-Dennemont;444000;0.968390486
01/05/2019;78;78Fontenay-Mauvoisin;974000;0.281578947
01/05/2019;78;78Fontenay-Saint-PÃ¨re;779000;-0.541899441
01/05/2019;78;78Fontenay-le-Fleury;5529119;0.315810591
01/05/2019;78;78Freneuse;2230000;2.996415771
01/05/2019;78;78Galluis;378000;0.145454545
01/05/2019;78;78Gambais;2322220;-0.417259724
01/05/2019;78;78Gargenville;3026500;0.302672922
01/05/2019;78;78Gazeran;1237700;1.412670565
01/05/2019;78;78GoupilliÃ¨res;206000;-0.897715988
01/05/2019;78;78Goussonville;1865704;9.784416185
01/05/2019;78;78Gressey;3408000;2.098181818
01/05/2019;78;78Guernes;515000;2.177051203
01/05/2019;78;78Guerville;468000;0.244680851
01/05/2019;78;78Guitrancourt;915000;0.946808511
01/05/2019;78;78Guyancourt;10501596;1.033982882
01/05/2019;78;78Hardricourt;690000;-0.601414113
01/05/2019;78;78Herbeville;1040000;-0.154471545
01/05/2019;78;78Houdan;2255250;2.019076305
01/05/2019;78;78Houilles;10522507;-0.139195212
01/05/2019;78;78Issou;410000;-0.571129707
01/05/2019;78;78Jambville;785000;0.094137652
01/05/2019;78;78Jouars-Pontchartrain;1911400;0.319754195
01/05/2019;78;78Jouy-Mauvoisin;248000;0.55
01/05/2019;78;78Jouy-en-Josas;3525300;-0.215204809
01/05/2019;78;78Juziers;2050000;1.49945134
01/05/2019;78;78L'Ã‰tang-la-Ville;3459825;-0.388459866
01/05/2019;78;78La Celle-Saint-Cloud;6896753;-0.035790011
01/05/2019;78;78La Celle-les-Bordes;2297100;0.657120185
01/05/2019;78;78La Falaise;350000;-0.071618037
01/05/2019;78;78La Queue-les-Yvelines;642000;-0.636466591
01/05/2019;78;78La VerriÃ¨re;1882500;2.963157895
01/05/2019;78;78La Villeneuve-en-Chevrie;139000;-0.765993266
01/05/2019;78;78Lainville-en-Vexin;605100;1.241111111
01/05/2019;78;78Le Chesnay-Rocquencourt;7082745;-0.556815487
01/05/2019;78;78Le Mesnil-Saint-Denis;3288490;0.561578916
01/05/2019;78;78Le Mesnil-le-Roi;875800;-0.259678783
01/05/2019;78;78Le Pecq;5800846;-0.157566052
01/05/2019;78;78Le Perray-en-Yvelines;4268400;0.372423812
01/05/2019;78;78Le Port-Marly;401885;-0.783961252
01/05/2019;78;78Le Tremblay-sur-Mauldre;234500;-0.532402792
01/05/2019;78;78Le VÃ©sinet;12684330;0.051952705
01/05/2019;78;78Les Alluets-le-Roi;1129108;2.272776812
01/05/2019;78;78Les BrÃ©viaires;138823.52;-0.434474431
01/05/2019;78;78Les Clayes-sous-Bois;3831595;-0.232922974
01/05/2019;78;78Les Essarts-le-Roi;870800;-0.353526355
01/05/2019;78;78Les Loges-en-Josas;700000;-0.044368601
01/05/2019;78;78Les Mesnuls;3786000;1.36248479
01/05/2019;78;78Les Mureaux;2691200;-0.280937304
01/05/2019;78;78Limay;2818037;-0.43971275
01/05/2019;78;78Limetz-Villez;563000;1.345833333
01/05/2019;78;78Longnes;1080000;0.495844875
01/05/2019;78;78Louveciennes;944355;-0.546100358
01/05/2019;78;78LÃ©vis-Saint-Nom;2032800;1.863098592
01/05/2019;78;78Magnanville;2968500;0.665899704
01/05/2019;78;78Magny-les-Hameaux;1827000;-0.565793977
01/05/2019;78;78Maisons-Laffitte;13349126;-0.254987446
01/05/2019;78;78Mantes-la-Jolie;7682990;-0.077956188
01/05/2019;78;78Mantes-la-Ville;4341140;0.136774341
01/05/2019;78;78Marcq;216200;0.281185185
01/05/2019;78;78Mareil-Marly;2941060;1.941354135
01/05/2019;78;78Mareil-sur-Mauldre;525500;-0.725099393
01/05/2019;78;78Marly-le-Roi;7889990;0.089941718
01/05/2019;78;78Maule;1420600;-0.699044552
01/05/2019;78;78Maurecourt;543530;0.607601301
01/05/2019;78;78Maurepas;7172315.75;0.399210053
01/05/2019;78;78Meulan-en-Yvelines;4257100;1.397015766
01/05/2019;78;78Montesson;9849700;0.516694153
01/05/2019;78;78Montfort-l'Amaury;1894150;-0.120023229
01/05/2019;78;78Montigny-le-Bretonneux;14590266.7;-0.142206323
01/05/2019;78;78Morainvilliers;125000;-0.952691047
01/05/2019;78;78Mousseaux-sur-Seine;611000;0.591145833
01/05/2019;78;78MÃ©ricourt;165000;-0.630044843
01/05/2019;78;78MÃ©rÃ©;2307800;0.278559557
01/05/2019;78;78MÃ©ziÃ¨res-sur-Seine;678000;-0.687125058
01/05/2019;78;78MÃ©zy-sur-Seine;932600;0.359475219
01/05/2019;78;78Neauphle-le-ChÃ¢teau;138000;-0.767676768
01/05/2019;78;78Neauphle-le-Vieux;449000;0.56993007
01/05/2019;78;78Neauphlette;803000;0.216666667
01/05/2019;78;78Noisy-le-Roi;3586500;-0.019532798
01/05/2019;78;78Oinville-sur-Montcient;245000;-0.506048387
01/05/2019;78;78Orgerus;1390620;-0.051515875
01/05/2019;78;78Orgeval;7944055.2;1.241177456
01/05/2019;78;78Orvilliers;1020170;2.637229036
01/05/2019;78;78Plaisir;7172996;-0.418046444
01/05/2019;78;78Poigny-la-ForÃªt;1172000;-0.108066971
01/05/2019;78;78Poissy;9675031;-0.171459824
01/05/2019;78;78PonthÃ©vrard;260000;-0.591194969
01/05/2019;78;78Porcheville;344000;0.305502846
01/05/2019;78;78Raizeux;909000;1.301265823
01/05/2019;78;78Rambouillet;7560102;-0.237202812
01/05/2019;78;78Rolleboise;770000;0.241935484
01/05/2019;78;78Rosny-sur-Seine;5056168;4.16990593
01/05/2019;78;78Saint-Arnoult-en-Yvelines;1337900;-0.145657727
01/05/2019;78;78Saint-Cyr-l'Ã‰cole;6771415;-0.252041819
01/05/2019;78;78Saint-Germain-de-la-Grange;644000;-0.028906615
01/05/2019;78;78Saint-Germain-en-Laye;22873718;-0.135779472
01/05/2019;78;78Saint-Hilarion;169800;-0.530939227
01/05/2019;78;78Saint-Illiers-la-Ville;440000;-0.724310777
01/05/2019;78;78Saint-Illiers-le-Bois;339400;2.878857143
01/05/2019;78;78Saint-LÃ©ger-en-Yvelines;295000;-0.729481889
01/05/2019;78;78Saint-Martin-de-BrÃ©thencourt;263000;0.095833333
01/05/2019;78;78Saint-Martin-des-Champs;714600;-0.036927224
01/05/2019;78;78Saint-Martin-la-Garenne;150000;-0.88530444
01/05/2019;78;78Saint-Nom-la-BretÃ¨che;987900;-0.725922124
01/05/2019;78;78Saint-RÃ©my-l'HonorÃ©;3772500;0.307567328
01/05/2019;78;78Saint-RÃ©my-lÃ¨s-Chevreuse;2534122;-0.204007413
01/05/2019;78;78Sartrouville;17401845;0.347960485
01/05/2019;78;78Soindres;195000;0.444444444
01/05/2019;78;78Thiverval-Grignon;389600;-0.678415188
01/05/2019;78;78Thoiry;271020;-0.396391982
01/05/2019;78;78Toussus-le-Noble;350000;-0.39795304
01/05/2019;78;78Trappes;4295808.05;-0.321455207
01/05/2019;78;78Triel-sur-Seine;6065670;0.796703199
01/05/2019;78;78Vaux-sur-Seine;1930378;-0.504497664
01/05/2019;78;78Verneuil-sur-Seine;20074460.67;2.309459906
01/05/2019;78;78Vernouillet;4208800;0.984534138
01/05/2019;78;78Versailles;34593510;-0.125899759
01/05/2019;78;78Vert;740000;0.615720524
01/05/2019;78;78Villennes-sur-Seine;3218500;-0.50029127
01/05/2019;78;78Villepreux;3560610;0.088605234
01/05/2019;78;78Villette;218000;0.282352941
01/05/2019;78;78Villiers-Saint-FrÃ©dÃ©ric;1260410;3.378704186
01/05/2019;78;78Villiers-le-Mahieu;1704220;3.767048951
01/05/2019;78;78Viroflay;5762234;-0.380052576
01/05/2019;78;78Voisins-le-Bretonneux;1950270;-0.481586922
01/05/2019;78;78VÃ©lizy-Villacoublay;7680280;1.584630088
01/05/2019;78;78Ã‰lancourt;9460642;-0.106502998
01/05/2019;78;78Ã‰mancÃ©;110000;-0.616858238
01/05/2019;78;78Ã‰pÃ´ne;828850;-0.705865653
01/05/2019;78;78Ã‰vecquemont;227300;-0.738945676
01/05/2019;91;91Angerville;3687700;5.55008881
01/05/2019;91;91Angervilliers;1520000;4.066666667
01/05/2019;91;91Arpajon;5275257;1.339518823
01/05/2019;91;91Athis-Mons;8078750;-0.09929471
01/05/2019;91;91Authon-la-Plaine;542000;2.188235294
01/05/2019;91;91Ballainvilliers;1501250;-0.54394668
01/05/2019;91;91Ballancourt-sur-Essonne;1958000;0.37858199
01/05/2019;91;91BiÃ¨vres;3073830;0.292611438
01/05/2019;91;91Boissy-la-RiviÃ¨re;689000;-0.361753372
01/05/2019;91;91Boissy-le-CuttÃ©;230000;-0.402597403
01/05/2019;91;91Boissy-sous-Saint-Yon;928000;-0.454117647
01/05/2019;91;91Bondoufle;6937416.4;1.057558471
01/05/2019;91;91Bouray-sur-Juine;437000;-0.566037736
